period,period_start,period_end,level,id,title,repos,merged_prs,noise_prs,integration_prs,ticket_count,dev_time_median_h,dev_time_p85_h,queue_median_h,queue_p85_h,queue_samples,tickets_reached_main_pct,tickets_via_team,tickets_on_main,tickets_multi_repo,multi_repo_pct,unjoined_ticket_pct,cycle_time_median_h,cycle_time_p85_h,cycle_time_samples,cycle_to_team_median_h,cycle_to_team_p85_h,cycle_to_team_samples,cycle_to_main_median_h,cycle_to_main_p85_h,cycle_to_main_samples,direct_to_main_pct,delivery_model,trunk_based_repos,time_to_main_median_h,time_to_main_p85_h,time_to_main_samples,time_to_main_coverage_pct,reached_main_pct,in_flight_changes,in_flight_pct,in_flight_median_age_h,in_flight_p85_age_h,on_main_undated,branch_deleted,time_to_main_unknown,lead_time_median_d,lead_time_p85_d,release_wait_median_d,shipped_changes,lead_samples,shipped_estimated_dates,shipped_untraceable,change_failure_rate_pct,corrective_changes,deployments,failed_deployments,cfr_source,defect_escape_rate_pct,escaped_defects,caught_defects,der_source,generated_at
2026-08,2026-08-01,2026-09-01,product,document-generation-system,Document Generation System,1,5,5,6,5,0.9,42.3,,,0,0.0,4,0,1,20.0,20.0,0.9,38.3,5,0.9,20.8,4,40.3,40.3,1,20.0,team-branch,0,40.3,40.3,1,20.0,20.0,4,80.0,548.3,724.2,0,0,0,78.8,84.0,9.3,3,2,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,document-ingestion-system,Document Ingestion System,3,3,1,0,4,12.8,136.1,,,0,0.0,3,0,1,25.0,0.0,2.6,159.7,3,113.8,193.1,2,2.6,2.6,1,33.3,team-branch,0,2.6,2.6,1,33.3,33.3,2,66.7,535.5,558.4,0,0,0,,,,0,0,0,0,33.3,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,file-service-system,File Service,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,hearing-system,Hearing System,5,42,7,9,42,2.5,24.7,,,0,0.0,36,0,5,11.9,42.9,0.8,18.6,42,0.8,17.4,35,0.9,24.8,7,16.7,team-branch,0,0.9,24.8,7,16.7,16.7,35,83.3,570.4,747.1,0,0,0,25.3,34.3,9.4,4,3,0,1,2.4,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,id-mapper-system,Id Mapper System,1,1,0,0,1,3.1,3.1,,,0,0.0,1,0,0,0.0,100.0,3.1,3.1,1,3.1,3.1,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,580.0,580.0,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,legacy-case-migration-system,Legacy Case Migration System,2,27,0,0,17,69.5,207.7,,,0,0.0,17,0,0,0.0,23.5,15.4,92.1,27,15.4,92.1,27,,,0,0.0,team-branch,0,,,0,0.0,0.0,27,100.0,551.0,610.7,0,0,0,,,,0,0,0,0,3.7,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,management-information-system,Management Information System,3,22,6,2,10,15.1,180.7,,,0,0.0,8,0,3,30.0,10.0,3.7,100.1,22,3.7,99.9,18,13.0,857.2,4,18.2,team-branch,0,143.9,585.8,6,27.3,27.3,16,72.7,548.7,732.6,0,0,0,,,12.0,1,0,0,1,4.5,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,notify-system,Notify System,1,0,3,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,reference-data-system,Reference Data System,4,0,0,4,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,mixed,1,,,0,,,0,,,,0,0,0,54.3,101.8,9.2,5,3,0,2,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,results-distribution-system,Results Distribution System,7,16,1,8,12,22.3,167.2,,,0,0.0,8,0,2,16.7,58.3,39.8,165.2,16,92.0,170.2,8,39.8,41.2,8,50.0,team-branch,0,39.8,41.2,8,50.0,50.0,8,50.0,506.1,600.3,0,0,0,6.0,25.7,7.2,12,5,0,7,6.2,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,scheduling-system,Scheduling System,1,1,0,0,1,3.1,3.1,,,0,0.0,1,0,0,0.0,100.0,3.1,3.1,1,3.1,3.1,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,579.3,579.3,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,scheduling-and-listing-system,Scheduling and Listing System,7,51,5,8,41,2.8,58.4,,,0,2.6,39,1,6,14.6,26.8,1.4,41.3,51,1.3,34.5,49,437.9,742.3,2,3.9,mixed,1,437.9,742.3,2,3.9,7.8,47,92.2,600.3,750.2,2,0,0,28.4,41.8,9.2,6,5,0,1,5.9,3,,,github-corrective-prs,,0,3,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,spi,Standard Prosecutor Interface (SPI),1,1,0,0,1,13.8,13.8,,,0,,0,0,0,0.0,0.0,13.8,13.8,1,,,0,13.8,13.8,1,100.0,team-branch,0,13.8,13.8,1,100.0,100.0,0,0.0,,,0,0,0,10.9,10.9,10.3,1,1,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,support-system,Support System,1,1,2,0,1,1.0,1.0,,,0,0.0,1,0,0,0.0,100.0,1.0,1.0,1,1.0,1.0,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,698.2,698.2,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,ssystem-announcement-system,System Announcement System,1,1,0,0,1,3.5,3.5,,,0,0.0,1,0,0,0.0,100.0,3.5,3.5,1,3.5,3.5,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,579.6,579.6,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,ui-notification-system,UI Notification System,1,2,0,0,2,1.5,2.3,,,0,0.0,2,0,0,0.0,100.0,1.5,2.3,2,1.5,2.3,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,567.9,575.5,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,users-and-groups-system,Users and Groups System,4,3,3,0,3,3.0,18.3,,,0,0.0,2,0,1,33.3,66.7,3.0,17.5,3,1.9,2.7,2,23.6,23.6,1,33.3,team-branch,0,23.6,23.6,1,33.3,33.3,2,66.7,638.6,680.1,0,0,0,,,,0,0,0,0,33.3,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,product,work-management-system,Work Management System,3,5,6,0,2,147.3,232.9,,,0,0.0,1,0,1,50.0,0.0,0.6,110.6,5,0.5,132.5,4,24.1,24.1,1,20.0,team-branch,0,24.1,24.1,1,20.0,20.0,4,80.0,603.8,737.0,0,0,0,,,,0,0,0,0,20.0,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cp-ai-rag-service,cp-ai-rag-service,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,trunk-based,1,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cp-audit-reports-service-v2,cp-audit-reports-service-v2,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,trunk-based,1,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cp-case-document-knowledge-service,cp-case-document-knowledge-service,1,9,0,0,8,22.2,71.1,,,0,0.0,8,0,0,0.0,0.0,14.2,22.6,9,14.2,22.6,9,,,0,0.0,team-branch,0,,,0,0.0,0.0,9,100.0,671.0,744.4,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cp-court-list-publishing-service,cp-court-list-publishing-service,1,8,0,2,7,0.7,97.9,,,0,0.0,7,0,1,14.3,28.6,0.2,0.8,8,0.2,0.8,8,,,0,0.0,team-branch,0,,,0,0.0,0.0,8,100.0,493.8,598.2,0,0,0,,,4.2,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cp-file-service,cp-file-service,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-applications-courtorders,cpp-context-applications-courtorders,1,1,3,0,1,4099.6,4099.6,,,0,0.0,1,0,1,100.0,0.0,504.3,504.3,1,504.3,504.3,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,1200.6,1200.6,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-archiving,cpp-context-archiving,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-audit2dls,cpp-context-audit2dls,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-azure-legalaidagency,cpp-context-azure-legalaidagency,1,1,0,1,1,50.2,50.2,,,0,,0,0,1,100.0,0.0,39.9,39.9,1,,,0,39.9,39.9,1,100.0,team-branch,0,39.9,39.9,1,100.0,100.0,0,0.0,,,0,0,0,,,8.7,2,0,0,2,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-boxworkmanagement,cpp-context-boxworkmanagement,1,1,3,0,1,1.0,1.0,,,0,0.0,1,0,0,0.0,100.0,1.0,1.0,1,1.0,1.0,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,698.1,698.1,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-businessprocesses,cpp-context-businessprocesses,1,4,3,0,1,269.6,269.6,,,0,0.0,1,0,0,0.0,0.0,0.5,132.5,4,0.5,132.5,4,,,0,0.0,team-branch,0,,,0,0.0,0.0,4,100.0,603.8,737.0,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-correspondence,cpp-context-correspondence,1,2,0,0,2,422.2,550.7,,,0,0.0,2,0,1,50.0,0.0,127.6,205.3,2,127.6,205.3,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,477.4,544.8,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-defence,cpp-context-defence,1,1,0,0,1,237.7,237.7,,,0,0.0,1,0,0,0.0,100.0,237.7,237.7,1,237.7,237.7,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,572.8,572.8,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-hearing,cpp-context-hearing,1,14,6,5,15,1.5,22.5,,,0,0.0,14,0,3,20.0,46.7,1.0,14.3,14,1.1,15.6,13,0.9,0.9,1,7.1,team-branch,0,0.9,0.9,1,7.1,7.1,13,92.9,550.1,725.6,0,0,0,31.7,36.2,9.4,3,2,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-hearing-nows,cpp-context-hearing-nows,1,2,0,1,2,107.3,147.3,,,0,0.0,1,0,1,50.0,50.0,102.1,145.7,2,164.4,164.4,1,39.7,39.7,1,50.0,team-branch,0,39.7,39.7,1,50.0,50.0,1,50.0,505.6,505.6,0,0,0,,,9.3,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-idam-events-consumer,cpp-context-idam-events-consumer,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-listing,cpp-context-listing,1,22,3,2,18,6.0,140.4,,,0,5.9,17,1,3,16.7,44.4,2.6,65.1,22,2.5,39.7,21,872.8,872.8,1,4.5,team-branch,0,872.8,872.8,1,4.5,13.6,19,86.4,580.2,741.7,2,0,0,36.3,46.0,9.2,3,3,0,0,4.5,1,,,github-corrective-prs,,0,2,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-listing-courtscheduler,cpp-context-listing-courtscheduler,1,12,0,0,9,6.9,20.7,,,0,0.0,9,0,3,33.3,11.1,2.1,9.2,12,2.1,9.2,12,,,0,0.0,team-branch,0,,,0,0.0,0.0,12,100.0,721.7,755.0,0,0,0,15.3,15.3,9.2,1,1,0,0,8.3,1,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-material,cpp-context-material,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-material-id-mapper,cpp-context-material-id-mapper,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-mi-reportdata,cpp-context-mi-reportdata,1,19,4,2,8,76.3,195.9,,,0,0.0,7,0,2,25.0,0.0,3.9,113.4,19,4.6,100.0,16,2.4,1078.2,3,15.8,team-branch,0,264.2,776.5,5,26.3,26.3,14,73.7,490.6,744.0,0,0,0,,,12.0,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-mi-systemdata,cpp-context-mi-systemdata,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-notification,cpp-context-notification,1,2,0,0,2,1.5,2.3,,,0,0.0,2,0,0,0.0,100.0,1.5,2.3,2,1.5,2.3,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,567.9,575.5,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-notification-notify,cpp-context-notification-notify,1,0,3,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-progression,cpp-context-progression,1,30,1,11,16,83.1,384.0,,,0,0.0,14,0,7,43.8,6.2,4.9,86.0,30,5.8,95.4,25,4.0,45.7,5,16.7,team-branch,0,4.0,45.7,5,16.7,16.7,25,83.3,384.1,594.2,0,0,0,74.2,74.2,9.3,5,1,0,4,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-prosecution-casefile,cpp-context-prosecution-casefile,1,18,3,1,13,18.8,197.5,,,0,0.0,13,0,4,30.8,0.0,2.0,21.6,18,2.0,23.5,16,3.8,5.7,2,11.1,team-branch,0,3.8,5.7,2,11.1,11.1,16,88.9,296.4,509.0,0,0,0,,,9.3,1,0,0,1,0.0,0,,,github-corrective-prs,,0,2,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-prosecution-casefile-dlrm,cpp-context-prosecution-casefile-dlrm,1,4,0,0,3,69.5,184.7,,,0,0.0,3,0,0,0.0,0.0,67.2,105.9,4,67.2,105.9,4,,,0,0.0,team-branch,0,,,0,0.0,0.0,4,100.0,586.3,638.9,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-prosecution-documentqueue,cpp-context-prosecution-documentqueue,1,2,0,0,3,0.6,159.1,,,0,0.0,3,0,0,0.0,0.0,113.8,193.1,2,113.8,193.1,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,535.5,558.4,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-reference-data,cpp-context-reference-data,1,0,0,3,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,88.2,111.9,9.2,3,2,0,1,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-referencedata-offences,cpp-context-referencedata-offences,1,0,0,1,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,33.1,33.1,9.3,2,1,0,1,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-resulting,cpp-context-resulting,1,1,0,0,1,170.5,170.5,,,0,0.0,1,0,0,0.0,100.0,170.5,170.5,1,170.5,170.5,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,505.6,505.6,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-results,cpp-context-results,1,4,0,2,4,32.8,116.3,,,0,0.0,2,0,1,25.0,25.0,29.0,112.8,4,93.0,147.2,2,21.4,36.1,2,50.0,team-branch,0,21.4,36.1,2,50.0,50.0,2,50.0,635.0,725.6,0,0,0,,,9.2,3,0,0,3,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-sjp,cpp-context-sjp,1,9,2,1,7,50.2,475.7,,,0,0.0,6,0,3,42.9,42.9,11.2,65.3,9,10.9,68.4,8,42.0,42.0,1,11.1,team-branch,0,42.0,42.0,1,11.1,11.1,8,88.9,467.2,596.6,0,0,0,,,8.3,3,0,0,3,22.2,2,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-staging,cpp-context-staging,1,1,0,0,1,3.0,3.0,,,0,0.0,1,0,0,0.0,100.0,3.0,3.0,1,3.0,3.0,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,579.2,579.2,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-staging-bulkscan,cpp-context-staging-bulkscan,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-staging-darts,cpp-context-staging-darts,1,3,0,0,3,16.4,73.6,,,0,0.0,3,0,0,0.0,66.7,16.4,73.6,3,16.4,73.6,3,,,0,0.0,team-branch,0,,,0,0.0,0.0,3,100.0,741.6,810.7,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-staging-dcs,cpp-context-staging-dcs,1,1,0,0,1,164.3,164.3,,,0,0.0,1,0,0,0.0,100.0,164.3,164.3,1,164.3,164.3,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,505.6,505.6,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-staging-dvla,cpp-context-staging-dvla,1,1,0,0,1,232.3,232.3,,,0,0.0,1,0,0,0.0,0.0,232.3,232.3,1,232.3,232.3,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,567.4,567.4,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-staging-enforcement,cpp-context-staging-enforcement,1,5,0,4,5,13.6,31.9,,,0,0.0,3,0,1,20.0,80.0,13.6,28.3,5,13.6,17.8,3,22.2,35.6,2,40.0,team-branch,0,22.2,35.6,2,40.0,40.0,3,60.0,432.0,551.0,0,0,0,6.0,25.7,5.2,6,5,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-staging-pnld-offences,cpp-context-staging-pnld-offences,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-staging-prosecutors,cpp-context-staging-prosecutors,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,8.1,3,0,0,3,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-staging-prosecutors-civil,cpp-context-staging-prosecutors-civil,1,14,0,1,6,213.6,405.4,,,0,0.0,6,0,3,50.0,0.0,0.9,54.7,14,0.9,54.7,14,,,0,0.0,team-branch,0,,,0,0.0,0.0,14,100.0,254.0,588.3,0,0,0,,,9.2,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-staging-prosecutors-spi,cpp-context-staging-prosecutors-spi,1,1,0,0,1,13.8,13.8,,,0,,0,0,0,0.0,0.0,13.8,13.8,1,,,0,13.8,13.8,1,100.0,team-branch,0,13.8,13.8,1,100.0,100.0,0,0.0,,,0,0,0,10.9,10.9,10.3,1,1,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-staging-pubhub,cpp-context-staging-pubhub,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-stagingdlrm,cpp-context-stagingdlrm,1,23,0,0,14,71.4,175.2,,,0,0.0,14,0,0,0.0,28.6,10.1,86.3,23,10.1,86.3,23,,,0,0.0,team-branch,0,,,0,0.0,0.0,23,100.0,528.3,603.7,0,0,0,,,,0,0,0,0,4.3,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
2026-08,2026-08-01,2026-09-01,repo,cpp-context-subscriptions,cpp-context-subscriptions,1,2,0,0,2,107.8,148.1,,,0,0.0,1,0,1,50.0,50.0,103.0,146.7,2,165.4,165.4,1,40.6,40.6,1,50.0,team-branch,0,40.6,40.6,1,50.0,50.0,1,50.0,506.5,506.5,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:07Z
